"snrdB","m1","m2","m3","m4","m5","enull","Qstat","snrdbHat","gammaMax","gamma2","gamma4","sigmaAa","sigmaA","sigmaAp","sigmaDp","mu42A","CRR","CRI","CII","CRRR","CRRI","CRII","CIII","CRRRR","CRRRI","CRRII","CRIII","CIIII","Xk45","Xk46","Xk47","Xk48","Xk49","Xk50","Xk51","Xk52","Xk53","Xk54","Xk55","Xk56","Xk57","Xk58","Xk59","Xk60","Xk61","Xk62","Xk63","Xk64","Xk65","Xk66","Xk67","Xk68","Xk69","Xk70","Xk71","Xk72","Xk73","Xk74","Xk75","Xk76","Xk77","Xk78","Xk79","Xk80","Xk81","Xk82","Xk83","Xk84","Xk85","Xk86","Xk87","Xk88","Xk89","Xk90","Xk91","Xk92","Xk93","Xk94","Xk95","Xk96","Xk97","Xk98","Xk99","Xk100","Xk101","Xk102","Xk103","Xk104","Xk105","Xk106","Xk107","Xk108","Xk109","Xk110","Xk111","Xk112","Xk113","Xk114","Xk115","Xk116","Xk117","Xk118","Xk119","Xk120","Xk121","Xk122","Xk123","Xk124","Xk125","Xk126","Xk127","Xk128","Xk129","Xk130","Xk131","Xk132","Xk133","Xk134","Xk135","Xk136","Xk137","Xk138","Xk139","Xk140","Xk141","Xk142","Xk143","Xk144","Xk145","Xk146","Xk147","Xk148","Xk149","Xk150","Xk151","Xk152","Xk153","Xk154","Xk155","Xk156","Xk157","Xk158","Xk159","Xk160","cl"
"5611",0,38.63,1.0565,0.61067,81,0.78424,2.0522,1263.9,0.22102,2.1438,42.025,2775.9,0.27929,0.27419,0.90464,1.9029,0.66987,1.0508,-0.045088,1.079,0.0075196,0.0058035,-0.052269,0.11882,-0.27154,-0.020732,-0.23223,0.055014,-0.31911,27.2,9.0379,27.902,12.045,23.753,6.6408,24.812,9.205,11.51,5.8222,11.688,13.675,3.0536,23,15.004,5.2292,38.763,20.886,23.85,12.172,22.112,11.195,21.856,13.886,39.923,2.3336,5.9687,1.3168,18.739,32.425,27.408,13.395,16.011,7.0924,15.801,91.789,78.279,112.87,95.042,150.31,69.172,70.895,30.492,40.524,4.22,7.356,13.844,11.405,5.78,8.9942,15.223,19.656,18.288,4.9809,18.72,12.604,12.799,21.001,23.756,15.583,12.265,24.604,2.8503,31.543,15.06,23.176,16.733,37.734,6.8534,4.5231,19.458,12.434,10.448,7.6043,19.106,9.4289,19.812,4.7156,6.7824,10.287,14.664,12.886,7.9925,21.095,15.773,20.638,5.5044,18.476,4.9791,8.1121,11.86,10.078,9.7975,16.502,18.371,8.5423,16.621,7.695,11.079,14.397,11.048,9.4779,29.573,15.347,12.863,15.785,9.9828,18.162,28.908,8.9036,11.304,5.3303,11.902,11.494,15.467,19.931,4
"5612",0,37.094,1.2307,0.65994,81,0.74397,2.0014,1183.9,0.0059419,1.5963,21.817,1192.6,0.26841,0.26099,0.93934,1.8961,0.65395,0.98508,0.015241,1.1449,-0.064719,-0.030724,-0.12161,0.02748,-0.33475,0.0051829,-0.14982,-0.033234,-0.17355,11.764,21.116,33.651,6.8855,6.3014,3.1193,2.1303,14.911,12.683,5.5947,13.896,18.652,19.162,7.2162,30.03,9.4312,7.0714,17.652,19.044,16.996,19.786,15.211,4.9043,18.516,27.548,13.817,13.436,23.233,2.2008,8.1965,15.686,20.259,4.9569,25.964,27.483,85.218,78.797,119.62,80.445,129.13,64.685,89.814,28.51,25.882,18.318,12.078,6.5917,13.121,6.5588,21.18,8.1357,26.845,20.528,10.639,16.341,13.596,21.562,2.8248,3.2724,22.921,13.554,9.4612,8.6441,4.6281,14.696,12.45,24.121,18.71,26.634,9.1032,20.645,14.738,10.915,14.308,9.6003,3.3632,6.2116,16.446,22.921,13.892,10.175,20.872,25.067,21.173,8.5553,7.3229,15.165,9.8232,25.264,16.163,14.038,14.564,18.225,20.336,26.44,25.224,13.439,12.871,7.3879,22.029,6.2784,6.5746,6.433,1.1146,7.9999,10.78,22.688,17.668,12.111,11.29,18.749,27.692,18.814,29.858,10.9,2.0978,4
"5613",0,51.919,0.8652,0.59003,81,0.80348,1.9788,1180.6,-0.092992,1.9637,31.319,1280.4,0.25501,0.22381,0.8979,1.7649,0.51686,1.0368,0.0057954,0.92872,0.11637,-0.0092124,0.059659,0.036308,-0.48233,0.017536,-0.084915,0.061967,-0.43746,15.286,3.426,22.421,15.734,14.336,18.601,19.428,23.916,6.7848,5.0764,7.5553,8.4356,3.857,13.297,32.028,19.623,12.294,11.599,29.531,4.322,7.9315,10.272,8.0364,18.59,17.002,14.692,5.6186,8.8736,22.322,21.062,3.5724,9.2677,23.493,37.559,15.322,91.066,79.727,120.77,57.506,154.34,68.431,63.083,35.608,22.379,10.753,25.496,9.5999,6.1882,16.088,8.4954,7.2049,34.726,5.1076,17.54,10.196,12.236,5.9333,5.1789,13.565,19.052,21.687,11.307,18.696,13.132,5.0786,6.9721,4.765,20.958,10.576,19.13,12.89,18.889,4.0695,19.507,9.1537,3.0889,10.571,5.7406,13.48,27.462,16.025,19.562,7.6602,25.842,15.218,4.2807,3.4076,31.754,15.496,20.412,10.249,17.461,15.165,14.239,3.5648,9.1821,7.7973,28.469,22.363,11.737,3.7868,7.8384,19.929,3.6653,19.413,19.951,31.705,23.053,17.674,27.194,6.714,1.8719,9.8851,25.78,8.6668,13.402,4
"5614",0,43.985,0.66278,0.67387,81,0.79913,2.1706,1442.9,0.68397,1.7072,26.488,1249.7,0.24566,0.20406,0.85411,1.9321,0.45383,1.1045,0.044149,1.0094,-0.13314,-0.021404,-0.081161,-0.0040704,-0.87013,-0.11814,-0.091994,-0.015732,-0.54838,25.201,4.4088,9.9838,14.158,4.532,14.976,28.18,21.271,4.4653,14.345,8.2984,12.314,23.126,8.7768,4.7375,31.792,18.059,9.6176,4.3281,14.217,12.152,12.97,23.423,8.261,13.07,10.854,5.5963,13.302,28.77,24.041,17.289,27.64,11.183,10.527,11.966,100.42,67.027,128.11,104.33,149.02,74.247,84.8,43.824,29.918,9.0745,19.972,5.2198,14.487,18.879,10.609,11.098,29.994,8.3439,15.789,4.1686,10.914,9.1129,18.843,2.5982,11.644,12.997,24.087,5.0548,15.324,9.4747,19.785,20.534,29.895,26.666,12.391,12.12,5.5644,5.9264,27.578,13.312,11.899,2.0985,11.362,20.43,13.726,32.345,9.0773,20.382,16.182,14.805,8.0643,12.393,6.543,11.614,27.714,22.34,26.86,19.294,21.722,4.3139,11.024,17.938,13.293,10.549,20.543,2.0758,31.21,33.063,15.596,7.224,14.974,14.533,6.5023,11.928,27.96,17.355,11.315,7.8099,2.1546,28.539,8.9427,4
"5615",0,43.922,1.3276,0.39165,82,0.74746,1.7573,962.23,-1.2074,1.6983,27.129,1328.2,0.27185,0.25179,0.92138,1.7716,0.60612,0.98353,-0.0014745,1.0079,0.055086,0.086839,0.098948,0.13866,-0.44101,0.01393,-0.10233,-0.076535,-0.63655,20.92,39.668,9.8658,2.6064,14.974,29.41,4.9619,9.9858,28.132,14.896,7.7809,15.725,20.654,8.2434,35.66,14.503,9.6058,5.6633,19.083,13.77,3.3154,24.634,19.029,14.524,14.205,8.4762,17.093,10.604,24.695,23.794,23.154,7.1866,24.88,22.833,22.836,52.792,64.46,84.596,89.681,70.273,164.59,53.191,22.912,15.022,25.871,24.975,21.984,16.06,21.628,16.02,17.107,32.71,10.877,10.512,11.174,12.847,11.349,15.647,25.643,16.86,5.1212,21.377,1.2378,34.002,13.196,15.521,17.587,15.977,24.547,20.93,2.214,21.978,29.53,15.879,9.7981,12.305,24.998,21.077,23.769,10.834,10.858,16.291,3.392,8.8705,25.014,16.942,23.978,5.8439,7.6093,5.2304,16.462,32.811,13.413,31.254,21.075,19.067,19.88,33.162,10.683,15.064,13.186,16.33,13.712,1.9384,15.543,1.9437,8.2113,32.917,4.8272,19.17,17.837,4.9915,3.8015,4.0645,6.4201,9.1757,4
"5616",0,48.676,0.6874,0.64482,83,0.77562,2.1091,1443.2,0.44963,1.6252,19.558,738.07,0.26848,0.23986,0.93259,1.7833,0.57781,0.94267,-0.034735,0.92811,0.058965,0.12843,-0.062257,-0.069463,-0.31809,0.085476,-0.14743,-0.042008,-0.4734,6.6319,14.085,3.1608,17.951,13.12,30.704,7.1491,7.2376,14.638,15.034,2.2811,10.536,30.073,9.0905,19.911,14.106,5.5565,23.232,5.7194,20.935,10.754,11.522,18.763,20.379,19.56,16.287,13.949,10.711,9.8442,9.3949,14.742,25.204,23.745,41.776,28.972,76.192,69.96,128.48,90.388,127.44,62.566,82.85,43.715,9.3802,26.744,29.747,7.1747,25.924,12.929,14.231,9.7739,25.794,19.431,12.001,9.2788,25.314,4.838,17.367,12.298,16.177,3.9361,6.8782,12.018,27.934,19.619,7.2424,16.39,21.545,13.035,9.322,3.3586,6.2576,23.092,3.8785,4.5572,22.244,3.5214,14.428,8.7046,10.487,3.9688,21.98,4.9899,3.401,22.897,0.58918,23.238,26.995,16.493,12.269,9.1756,20.417,20.804,23.561,7.5112,15.996,25.335,8.1099,21.748,0.75548,10.126,18.188,4.2291,9.6579,7.8302,14.78,7.96,12.96,14.361,10.187,8.4513,17.329,8.5059,4.323,9.5286,20.444,4
"5617",0,37.021,0.82994,0.39768,82,0.75438,1.9397,1210.3,-0.27016,2.0405,19.905,762.69,0.29496,0.29454,0.9274,1.7579,0.71572,0.95551,-0.0046542,1.0176,0.093336,-0.05456,-0.0092593,0.070799,-0.20456,0.025439,-0.094151,-0.10883,-0.4368,27.402,20.567,16.828,10.999,15.76,1.7258,6.575,14.477,17.707,13.475,7.4425,6.1831,18.506,15.234,9.247,14.195,30.716,10.725,22.526,17.26,25.882,3.8984,34.146,6.5027,12.461,26.395,10.636,10.519,4.2008,13.816,29.78,25.345,25.082,4.9696,20.698,62.743,187.48,38.613,45.182,94.115,74.559,62.994,31.8,36.931,8.9313,21.277,13.914,15.521,17.601,27.551,6.5909,22.864,14.25,23.47,5.6568,1.5695,10.756,6.3338,15.808,14.599,11.73,4.0437,15.318,6.9316,11.24,29.085,9.4963,14.336,7.1718,5.6858,12.555,9.261,10.592,27.191,0.69945,8.6609,1.8034,11.442,17.048,12.141,6.8854,20.181,23.93,18.186,4.2262,13.425,8.8428,24.155,14.338,4.9502,8.1752,14.535,29.064,4.4876,2.1338,9.4572,9.3913,21.474,11.303,8.3187,8.3884,10.565,14.406,5.9775,16.207,16.383,16.165,20.466,8.8101,19.016,19.853,30.102,15.452,2.6454,18.832,8.3288,4
"5618",0,61.05,0.86502,0.35047,83,0.74786,2.0122,1336.1,0.052532,2.0928,27.751,1299.7,0.27583,0.26158,0.92123,1.6675,0.62255,0.94156,-0.028359,1.0271,0.10844,0.005746,0.14292,0.15109,-0.26559,0.051878,-0.086727,-0.028393,-0.54392,19.799,15.715,10.319,18.642,21.874,2.4346,16.526,7.3582,14.289,18.968,11.607,20.888,9.4926,18.496,6.4218,13.337,5.562,9.7088,2.9997,8.9042,3.0079,13.006,20.187,6.815,25.099,5.6663,10.677,13.089,11.256,16.222,22.354,4.5331,18.405,7.078,12.285,70.241,202.57,29.247,59.293,59.014,65.646,70.993,27.905,11.219,13.81,7.8818,8.0485,16.176,9.294,1.4655,8.7677,2.5729,37.959,15.802,12.919,14.026,16.885,8.9733,6.2104,10.582,25.191,33.425,8.4752,11.32,18.373,24.062,25.685,26.3,7.452,18.03,12.907,10.249,1.0833,18.407,4.1247,8.566,15.595,19.41,10.725,14.476,11.924,16.864,11.676,16.755,4.1711,8.8788,6.8072,12.768,16.938,12.458,2.6681,13.873,19.152,4.9166,11.803,30.839,12.22,9.1097,19.895,14.075,15.963,11.07,23.246,6.3807,16.889,30.048,13.836,16.67,13.769,6.0384,26.197,13.966,3.5048,24.759,6.4552,16.868,4
"5619",0,43.81,1.1807,0.81927,81,0.78361,2.1528,1420.2,0.61751,2.9828,35.36,1074.6,0.26696,0.25085,0.93118,1.7764,0.61339,1.0089,0.061605,0.9896,-0.032524,0.15609,0.013363,0.14163,-0.24157,-0.17352,-0.065271,0.026776,-0.27008,5.8913,25.087,11.021,4.5999,10.733,8.6511,1.1605,14.951,20.176,1.2199,14.081,14.806,11.117,5.4806,17.319,9.431,27.066,15.577,7.2983,10.772,14.581,18.199,11.673,6.719,14.507,18.268,4.3078,11.565,14.933,14.401,2.4507,20.599,12.631,29.856,25.188,108.95,81.017,126.82,87.005,132.98,60.413,80.851,38.327,22.077,15.575,10.248,14.979,15.353,4.6827,19.967,17.273,7.5165,9.8614,25.146,14.906,23.041,18.116,7.3862,12.382,20.776,1.9516,22.918,13.895,30.62,4.3048,1.0076,10.995,18.135,4.7044,7.5752,17.602,8.5775,7.2632,12.377,9.1196,15.744,11.758,29.132,27.27,17.331,16.351,9.2165,18.903,14.917,11.081,12.111,17.171,14.309,22.051,1.5405,18.703,26.972,6.614,28.12,7.5652,23.052,7.7059,22.117,0.88816,17.954,19.998,8.1956,13.381,19.122,9.0188,28.241,3.7906,7.7871,31.959,13.642,12.963,18.939,9.6546,27.429,16.263,10.899,4
"5620",0,49.114,0.35037,0.43682,82,0.72994,1.9362,1208.9,-0.28615,2.5837,32.947,1880.6,0.28159,0.27705,0.88378,1.754,0.67216,0.96989,-0.039877,1.017,0.012245,-0.045763,0.035825,-0.15937,-0.3574,0.058647,-0.060687,-0.070983,-0.40098,15.293,20.723,18.454,19.277,8.8825,26.467,10.217,27.099,17.578,14.911,8.4005,25.002,11.206,22.11,22.511,6.0885,37.792,11.077,15.731,10.481,15.601,20.565,17.284,11.224,24.998,7.1437,12.414,12.08,13.275,14.378,31.736,6.2869,9.1868,18.679,17.25,55.615,181.1,39.93,70.31,90.039,79.108,70.499,43.611,28.103,4.02,18.166,15.065,17.533,18.593,20.819,13.925,17.487,15.709,18.648,19.559,19.982,20.604,23.36,7.2105,6.6155,15.09,12.97,4.4306,5.9077,9.4645,8.8496,2.6479,3.867,9.1624,21.401,11.909,20.499,6.2291,15.635,10.526,7.3648,14.979,2.7588,12.876,8.1241,6.362,12.18,14.455,10.656,10.178,15.97,29.735,8.9926,14.669,20.872,21.861,18.714,17.441,11.196,13.412,7.3508,19.413,14.433,17.307,25.496,27.899,10.212,11.262,10.148,6.9884,23.733,24.788,11.764,3.8406,16.137,15.409,12.177,20.891,6.2236,13.221,13.757,4
"5621",0,36.778,1.6203,0.3294,82,0.70175,1.819,1055.8,-0.86717,1.9288,21.141,661.22,0.26151,0.221,0.883,1.6462,0.55978,0.94923,0.0017559,0.96925,0.34874,0.049359,0.13243,-0.13992,-0.40796,0.076187,-0.098113,-0.10961,-0.19028,5.5002,35.002,25.693,15.701,9.7996,13.442,23.577,19.54,2.2976,10.199,14.096,12.488,16.319,23.262,15.473,22.453,6.1933,4.3122,11.146,12.337,8.6435,25.168,12.948,5.8152,35.383,12.854,6.4913,2.9925,9.287,9.5694,10.759,31.727,2.038,12.63,17.851,76.575,181.44,50.878,65.198,72.885,59.767,49.257,30.213,8.505,4.0787,11.429,17.289,17.237,10.922,44.923,10.15,5.897,26.397,27.154,24.508,15.861,24.583,18.867,12.832,11.856,4.2328,14.324,10.379,17.205,23.767,17.336,15.604,12.1,10.848,2.9299,15.794,15.263,13.255,29.647,4.3698,7.024,6.042,32.791,12.425,7.3053,4.4266,12.605,10.826,1.7701,21.638,20.251,19.451,28.068,13.232,8.1142,12.294,11.114,8.9431,6.5122,18.006,18.331,9.7766,6.2064,9.6464,27.739,13.545,7.0801,15.862,12.652,8.8347,25.532,13.815,15.394,16.812,8.0811,8.4182,18.883,3.6131,18.273,16.528,10.445,4
"5622",0,34.006,1.0157,0.29836,82,0.72626,1.989,1211.6,-0.048143,2.0115,31.025,1458.2,0.28326,0.26159,0.91562,1.9367,0.63333,1.0692,0.024247,0.95642,-0.18357,0.1087,0.0082464,0.13912,-0.67187,-0.058916,-0.15048,-0.11108,-0.55971,11.189,11.954,15.381,21.351,18.879,9.8077,7.8599,12.891,15.341,22.124,18.476,9.1377,21.287,11.291,21.809,16.249,26.833,14.942,11.165,21.959,16.306,21.483,8.035,1.4067,20.167,19.719,27.602,15.484,26.937,22.77,26.558,25.2,5.9377,6.7481,21.694,51.968,55.996,78.77,98.468,95.133,187.68,49.295,40.652,3.0577,21.421,2.8812,11.091,11.85,31.847,16.702,19.548,19.283,17.969,8.9123,25.777,3.6898,7.1347,15.533,13.873,10.63,1.085,22.931,21.393,20.315,15.369,20.119,17.953,5.7291,12.055,21.585,15.017,7.3436,9.0709,8.0597,14.73,19.331,13.458,12.175,16.602,11.447,24.786,7.6496,10.293,10.686,15.742,21.07,31.093,26.091,14.006,13.308,10.401,7.2359,14.765,4.9832,25.71,11.523,25.763,9.5883,20.329,15.298,12.786,15.956,8.5651,22.533,14.544,11.857,9.8342,30.817,21.407,18.175,15.538,18.722,29.32,19.176,35.545,7.6053,4
"5623",0,33.414,0.79914,0.29219,82,0.76936,2.0519,1460.2,0.21982,1.3681,21.017,830.2,0.25482,0.20282,0.90734,1.8164,0.4889,1.0692,-0.064128,1.0046,0.011321,-0.020751,-0.0085142,-0.03739,-0.59398,-0.029466,-0.1076,0.086481,-0.41447,7.82,10.026,9.3404,17.9,14.68,13.53,25.211,22.106,7.6124,16.383,14.598,9.9933,18.084,8.8261,24.771,7.8913,1.9796,10.183,8.0695,12.011,17.835,8.0227,15.377,9.3511,14.85,5.0228,21.432,16.64,5.3122,1.3471,14.175,8.4519,11.534,10.016,24.104,72.084,222.8,42.217,66.261,81.29,65.099,43.172,32.916,19.137,14.344,10.982,12.365,19.98,10.913,23.214,3.8558,9.6517,9.128,12.251,16.159,10.72,21.778,12.92,28.652,12.324,28.37,26.405,6.3541,8.1019,9.3977,5.0376,23.263,22.134,13.684,13.065,12.248,12.874,11.67,5.2151,17.594,10.045,20.369,21.253,9.3553,28.807,8.7099,15.268,13.442,12.523,12.221,5.6176,15.001,33.991,12.903,15.195,25.693,8.5609,27.13,1.9917,7.0274,28.596,34.187,11.572,11.875,16.469,8.6426,20.563,5.4658,32.825,10.337,24.418,5.7572,10.074,8.0403,16.112,25.05,11.633,12.304,19.677,4.6921,18.689,4
"5624",0,35.937,0.75949,0.67529,81,0.76375,1.9454,1136.8,-0.2438,2.2551,30.069,1047.9,0.24703,0.21411,0.89823,1.7015,0.49166,0.93351,-0.010718,1.0297,0.14471,0.070667,-0.053411,0.080095,-0.51491,-0.038238,-0.15323,0.059491,-0.35654,8.8546,3.3596,11.385,5.0717,20.058,26.662,6.9901,11.776,14.631,5.3843,12.438,12.982,4.6246,7.3467,7.3758,12.867,9.5357,21.422,19.05,23.337,1.6802,11.761,24.999,12.392,15.41,7.0285,25.417,9.2723,9.8216,14.647,19.623,24.251,18.383,8.6612,18.294,83.605,85.186,120.76,85.905,123.81,56.212,60.873,40.169,31.732,7.8672,26.426,4.8423,25.964,24.347,8.8134,4.821,20.716,17.77,4.4617,11.206,10.774,1.8971,16.885,6.6044,8.5813,11.469,4.4506,25.799,15.162,7.0934,7.5737,8.3276,23.213,24.351,11.837,16.635,14.667,14.048,11.916,1.9745,25.414,0.26956,15.313,16.192,4.7886,5.8726,10.7,1.8222,17.872,10.524,11.229,8.0948,8.4998,11.786,18.549,7.5234,12.634,11.177,37.625,12.046,13.673,10.988,5.4069,25.014,6.5455,10.181,8.4917,20.374,12.763,16.273,6.1276,25.128,13.225,23.188,18.498,3.1298,21.562,10.501,10.273,24.591,22.049,4
"5625",0,55.054,0.86058,0.55257,81,0.75674,1.9963,1239.2,-0.015983,1.7101,22.969,1512.6,0.27936,0.27346,0.89236,1.7183,0.66323,1.0334,-0.0028741,1.0292,0.23927,0.010042,0.059806,-0.048471,-0.26781,-0.02854,-0.16507,-0.084781,-0.29894,7.4131,12.371,3.4718,10.92,11.671,5.4254,11.561,19.266,14.499,10.401,11.6,18.344,12.241,5.6122,9.8643,47.211,12.77,5.7803,5.3091,7.911,2.808,17.066,20.152,13.723,21.724,8.7735,27.712,19.086,12.614,20.698,23.864,13.952,4.2499,5.6379,8.3242,81.291,71.543,128.76,87.725,147.11,48.612,87.604,29.596,22.976,3.433,23.496,28.183,2.3946,19.441,17.575,7.7773,9.7927,16.042,13.853,20.615,26.683,16.564,8.5319,18.498,1.877,10.231,30.176,15.904,8.4448,26.854,6.8594,17.796,6.3316,17.92,18.695,24.374,14.06,24.543,6.7035,19.865,9.4357,7.5279,23.055,4.8521,16.296,8.8359,22.286,9.5362,8.9003,15.191,12.483,12.508,20.625,6.0046,8.2366,26.4,15.835,12.528,11.016,25.504,7.4352,8.4676,9.3048,0.85368,27.418,10.548,9.8764,13.332,6.2906,27.346,3.6371,9.0707,17.772,6.3833,21.34,20.253,9.5303,9.6848,14.675,5.3772,18.952,4
"5626",0,38.832,0.74883,0.77108,81,0.79462,2.095,1422.9,0.39394,1.6134,29.737,1854.8,0.26906,0.27998,0.86849,1.8084,0.66266,1.0202,0.046639,1.0679,-0.099728,-0.014862,-0.0042569,-0.16143,-0.49971,-0.00524,-0.17156,-0.064905,-0.45331,16.028,10.685,24.221,6.3411,7.973,14.624,7.3092,7.8092,4.5177,22.828,14.726,8.4317,11.251,8.7478,17.009,9.0849,5.926,14.534,16.164,7.1838,8.2471,18.775,22.387,19.239,23.863,2.6565,8.9661,12.251,7.9134,28.838,4.331,22.014,22.005,18.21,15.876,104.43,92.624,133.24,76.003,135.43,59.139,68.72,37.144,36.29,0.70398,1.1563,15.042,12.017,9.5994,10.565,16.352,10.058,8.8784,8.1358,16.702,11.339,18.99,5.327,7.8882,14.284,11.665,24.249,24.656,16.059,18.692,9.3984,13.578,15.38,9.0747,4.0351,3.2302,18.554,15.86,14.499,7.8562,25.059,5.7706,18.232,22.089,9.4945,17.276,25.785,19.399,26.201,5.884,11.576,24.953,16.296,3.7628,10.294,28.452,12.586,21.799,13.6,16.516,17.68,9.4364,7.6516,17.832,5.6287,14.455,23.969,6.1593,25.224,23.026,5.999,16.248,2.3887,7.9319,6.6693,25.347,8.7161,13.196,9.0459,12.365,24.066,4
"5627",0,42.916,0.72867,0.45011,81,0.79932,1.9802,1196.3,-0.086644,2.3889,28.456,1179,0.27672,0.25173,0.91607,1.8118,0.62752,1.034,-0.0064731,1.053,-0.11008,-0.13459,0.083242,-0.11616,-0.34797,0.13957,-0.13835,-0.10111,-0.33162,18.24,19.437,18.031,15.467,11.637,20.051,6.2013,19.702,11.793,1.784,12.435,6.8902,8.5784,21.428,3.6207,19.193,17.044,9.2445,4.1942,2.2408,13.206,20.261,6.952,13.711,11.798,12.964,17.011,11.292,6.1078,9.794,28.155,5.4503,20.075,10.56,47.954,66.02,57.515,133.32,72.448,146.67,70.451,92.494,25.912,32.005,2.9622,19.312,16.267,6.0167,15.862,13.361,16.747,20.274,6.9542,12.653,7.4377,8.0432,13.49,7.0291,1.8368,21.148,7.9312,12.96,12.704,32.821,13.873,10.862,30.519,10.595,12.232,6.7183,15.063,14.074,14.18,2.133,9.8584,25.065,7.508,12.502,12.959,26.363,21.721,6.8006,25.192,14.186,16.427,4.0227,6.4299,12.953,15.498,14.904,13.589,17.886,11.711,7.6607,8.9263,3.7395,7.9146,10.271,31.76,17.708,22.367,15.965,15.839,13.656,28.557,21.574,20.442,17.921,23.907,26.182,18.898,31.958,22.329,11.339,20.549,19.781,4
"5628",0,51.785,0.91262,0.5677,81,0.7629,1.8535,1084.3,-0.6879,1.5608,23.421,1199.4,0.28369,0.27149,0.8908,1.8301,0.65619,1.0119,-0.062596,0.99058,-0.030244,-0.0085533,-0.018823,0.049238,-0.4469,-0.012722,-0.090367,-0.0021567,-0.55263,15.822,6.4606,14.084,18.824,15.777,19.338,19.644,13.897,14.63,11.813,16.881,15.49,10.304,26.816,19.936,17.127,31.543,13.367,16.421,13.823,14.455,14.056,5.0903,11.105,9.8868,5.3135,13.162,29.614,15.517,3.5586,13.847,22.232,4.5414,15.218,12.803,79.573,73.005,91.466,95.879,140.17,69.284,83.668,46.644,28.602,18.024,26.824,16.08,28.591,18.009,31.843,7.8553,20.325,10.827,17.366,2.9487,12.056,16.566,21.738,23.159,11.265,11.529,10.144,9.1677,3.5356,28.045,22.677,15.201,0.97795,25.173,11.173,3.7544,12.605,15.049,27.364,3.0929,17.831,8.3868,18.827,20.241,15.543,13.165,6.2524,17.941,5.2196,19.778,16.078,8.5457,21.165,5.6737,18.086,14.431,17.267,3.2204,25.89,16.616,15.895,24.893,24.791,1.7646,15.502,18.386,13.426,18.852,25.836,13.54,20.19,23.836,10.199,21.5,3.5774,9.2743,18.68,10.281,16.424,23.271,6.5646,4
"5629",0,33.136,0.94926,0.32412,83,0.77135,1.8972,1129.4,-0.47101,1.8699,27.781,1957.5,0.29327,0.31111,0.91371,1.7282,0.87878,0.99193,-0.039699,1.0149,0.2777,0.0075678,0.05391,0.12203,-0.099699,-0.30609,0.13182,-0.025066,-0.53582,28.053,10.585,13.721,14.739,13.178,11.619,34.225,35.396,20.275,11.531,6.4874,24.515,9.8646,30.679,3.5287,15.067,13.613,21.665,13.769,7.0284,19.054,5.0117,8.8166,11.389,14.985,26.472,13.577,10.019,6.7371,15.413,15.969,9.0121,11.213,11.78,23.967,55.496,192.04,39.436,76.843,79.114,61.449,62.243,27.441,33.174,14.376,3.2569,5.8574,12.265,19.956,13.145,8.9957,20.573,6.9262,13.7,11.178,5.9781,15.813,15.039,19.925,18.087,27.076,19.689,17.552,12.39,12.118,18.255,28.029,15.544,7.5874,24.268,20.802,9.9378,12.919,15.782,23.353,26.078,12.783,7.1361,5.076,24.351,22.696,15.593,7.0568,18.779,13.77,8.4755,8.664,7.5528,17.739,3.5335,2.9343,17.177,4.6705,6.2786,14.616,4.4717,14.853,25.923,22.682,7.2215,24.369,18.993,27.132,6.8503,7.4914,10.105,17.63,13.799,12.026,18.918,19.3,18.761,21.033,16.272,36.191,7.7525,4
"5630",0,52.643,0.57141,0.65563,81,0.76265,1.8991,1142.8,-0.46206,2.192,22.471,714.65,0.27412,0.2465,0.88098,1.7877,0.57836,0.94005,-0.010196,1.0025,0.02369,0.019672,-0.001161,0.12615,-0.42104,0.071326,-0.046915,0.093216,-0.41256,10.476,10.684,19.488,7.3895,4.9345,19.513,19.753,7.4351,12.424,23.984,19.519,12.572,15.806,5.8529,10.68,10.414,14.107,24.209,9.9485,13.862,7.2679,15.158,6.5485,16.575,7.3361,18.634,32.114,9.5814,14.096,18.915,13.846,1.0354,26.084,17.341,20.563,87.555,66.166,90.541,69.88,133.54,74.376,102.44,42.058,21.687,13.879,18.839,8.4719,26.264,7.9449,21.182,9.8953,12.273,0.35676,18.887,29.206,8.7489,4.8698,22.113,4.7526,10.105,17.541,18.61,12.379,8.8653,7.557,4.6693,23.704,14.787,18.831,3.6868,19.099,7.8003,9.9178,5.495,10.362,33.812,13.225,23.013,7.3618,20.245,18.279,12.759,1.7409,2.1213,24.428,9.6286,19.232,10.366,9.1685,16.943,27.498,21.137,24.803,6.8303,7.9949,7.3994,26.233,12.657,34.855,32.471,8.8722,4.7963,20.4,14.195,23.777,11.118,17.952,10.595,16.934,22.658,24.068,15.96,7.1089,5.9224,14.058,16.728,4
